date	sitename	cultivar	canopy_height	day_of_year	temp_min	temp_max	temp_mean	gdd	rh_min	rh_max	rh_mean	vpd_mean	precip	precip_cumulative	first_water_deficit_treatment	second_water_deficit_treatment
172	2017-08-17	MAC Field Scanner Season 4 Range 48 Column 6	PI563020	342	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
173	2017-08-19	MAC Field Scanner Season 4 Range 48 Column 6	PI563020	349	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
174	2017-08-21	MAC Field Scanner Season 4 Range 48 Column 6	PI563020	358	233	24.4	39.2	31.5	2462	13.4	71.9	35.1	3.3	0	50.79	False	True
175	2017-08-22	MAC Field Scanner Season 4 Range 48 Column 6	PI563020	364	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
176	2017-08-25	MAC Field Scanner Season 4 Range 48 Column 6	PI563020	376	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
177	2017-08-26	MAC Field Scanner Season 4 Range 48 Column 6	PI563020	378	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
178	2017-05-01	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	9	121	11	33.8	23.2	155	6.3	46.7	17.6	2.63	0	0	False	False
179	2017-05-02	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	9	122	15	35.8	25.9	170	7.9	47.5	17	3.05	0	0	False	False
180	2017-05-03	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	9	123	14.9	37.3	27.8	186	7.8	50	17.6	3.37	0	0	False	False
181	2017-05-04	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	8	124	16.6	39	28.9	204	7.8	44.1	18.3	3.6	0	0	False	False
182	2017-05-05	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	9	125	15.9	41.1	30.4	222	7	66.9	20.2	3.98	0	0	False	False
183	2017-05-06	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	9	126	19.3	35.7	27.9	240	9.8	38.6	20.1	3.16	0	0	False	False
184	2017-05-07	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	10	127	14.4	22.6	18.7	248	22.5	66.2	38.2	1.37	0	0	False	False
185	2017-05-08	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	10	128	11.6	26.1	18.8	257	20.5	79.7	36.8	1.47	0.25	0.25	False	False
186	2017-05-11	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	10	131	12.3	32.3	23.2	286	19	74.5	38.3	2.02	0	0.5	False	False
187	2017-05-13	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	10	133	17.4	36.7	27.4	320	8.6	38.9	21.1	3.15	0	0.5	False	False
188	2017-05-15	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	13	135	16.4	30.7	23.4	350	8	38.3	23.1	2.35	0	0.5	False	False
189	2017-05-16	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	15	136	11.5	25.3	19.3	358	12.7	49.3	27.5	1.7	0	0.5	False	False
190	2017-05-19	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	19	139	13.9	29.9	22	394	9.2	43.6	23.1	2.18	0	0.5	False	False
191	2017-05-20	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	20	140	11.2	34	24.2	407	8	51.8	20.2	2.75	0	0.5	False	False
192	2017-05-24	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	33	144	21.8	42.1	32	482	5.9	22.3	12.8	4.49	0	0.5	False	False
193	2017-05-25	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	43	145	23	38	30.4	503	4.7	21.3	11.8	4	0	0.5	False	False
194	2017-06-01	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	71	152	20.8	36.9	29.2	627	7.8	45.8	20.6	3.43	0	0.5	False	False
195	2017-06-02	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	73	153	18.1	38.2	29.6	645	9.8	54.4	24.9	3.45	0	0.5	False	False
196	2017-06-03	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	77	154	22.3	41.3	32.9	667	8.1	30.6	16.6	4.42	0	0.5	False	False
197	2017-06-04	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	84	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
198	2017-06-06	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	89	157	23.6	41.8	33.4	735	9.6	34	16.9	4.53	0	0.5	False	False
199	2017-06-08	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	97	159	19.5	40.5	31.5	777	7.2	42.7	14.8	4.22	0	0.5	False	False
200	2017-06-09	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	104	160	21.9	40.8	32.4	799	8.2	35.4	16	4.39	0	0.5	False	False
201	2017-06-10	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	111	161	19.9	39.6	30.4	818	5.4	32	16.2	3.93	0	0.5	False	False
202	2017-06-11	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	116	162	20.4	38.2	29.7	838	10.7	42	19.9	3.59	0	0.5	False	False
203	2017-06-14	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	122	165	14.4	39.7	27.9	886	2.6	42.6	12.6	3.74	0	0.5	False	False
204	2017-06-15	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	130	166	16	41.4	30.1	904	2.7	37.9	11.2	4.27	0	0.5	False	False
205	2017-06-16	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	137	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
206	2017-06-17	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	148	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
207	2017-06-19	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	172	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
208	2017-06-20	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	177	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
209	2017-06-21	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	193	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
210	2017-06-23	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	197	174	25.6	43.8	36	1100	10.7	48.9	23.7	4.89	0	0.5	False	False
211	2017-06-24	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	203	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
212	2017-06-25	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	207	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
213	2017-06-26	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	212	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
214	2017-06-27	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	207	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
215	2017-06-28	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	210	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
216	2017-06-29	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	208	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
217	2017-06-30	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	210	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
218	2017-07-01	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	212	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
219	2017-07-02	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	226	183	23.8	43	34.8	1320	9.3	33.7	14.3	5.01	0	0.5	False	False
220	2017-07-03	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	231	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
221	2017-07-04	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	240	185	27.2	43.2	36.3	1369	9.9	44.1	21.3	5	0	0.5	False	False
222	2017-07-05	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	242	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
223	2017-07-06	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	244	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
224	2017-07-08	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	262	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
225	2017-07-11	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	263	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
226	2017-07-12	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	278	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
227	2017-07-13	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	273	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
228	2017-07-20	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	287	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
229	2017-08-06	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	338	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
230	2017-08-08	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	314	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
231	2017-08-09	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	323	221	23.2	43.1	34.3	2202	10.7	53.7	25.2	4.45	0	34.79	True	False
232	2017-08-10	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	324	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
233	2017-08-15	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	334	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
234	2017-08-16	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	335	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
235	2017-08-17	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	340	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
236	2017-08-19	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	343	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
237	2017-08-21	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	352	233	24.4	39.2	31.5	2462	13.4	71.9	35.1	3.3	0	50.79	False	True
238	2017-08-22	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	351	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
239	2017-08-25	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	359	237	22.7	40.9	32.7	2551	14.6	68.8	36.2	3.54	0	50.79	False	True
240	2017-08-26	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	360	238	26.9	42.5	34	2575	12.9	54.8	29.6	4	0	50.79	False	True
241	2017-08-29	MAC Field Scanner Season 4 Range 48 Column 5	PI569447	370	241	24.4	41.7	33.8	2647	13	58.9	31.6	3.96	0	50.79	False	True
242	2017-05-01	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	9	121	11	33.8	23.2	155	6.3	46.7	17.6	2.63	0	0	False	False
243	2017-05-02	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	9	122	15	35.8	25.9	170	7.9	47.5	17	3.05	0	0	False	False
244	2017-05-03	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	9	123	14.9	37.3	27.8	186	7.8	50	17.6	3.37	0	0	False	False
245	2017-05-04	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	8	124	16.6	39	28.9	204	7.8	44.1	18.3	3.6	0	0	False	False
246	2017-05-05	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	9	125	15.9	41.1	30.4	222	7	66.9	20.2	3.98	0	0	False	False
247	2017-05-06	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	9	126	19.3	35.7	27.9	240	9.8	38.6	20.1	3.16	0	0	False	False
248	2017-05-07	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	10	127	14.4	22.6	18.7	248	22.5	66.2	38.2	1.37	0	0	False	False
249	2017-05-08	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	10	128	11.6	26.1	18.8	257	20.5	79.7	36.8	1.47	0.25	0.25	False	False
250	2017-05-11	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	12	131	12.3	32.3	23.2	286	19	74.5	38.3	2.02	0	0.5	False	False
251	2017-05-13	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	10	133	17.4	36.7	27.4	320	8.6	38.9	21.1	3.15	0	0.5	False	False
252	2017-05-15	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	14	135	16.4	30.7	23.4	350	8	38.3	23.1	2.35	0	0.5	False	False
253	2017-05-16	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	16	136	11.5	25.3	19.3	358	12.7	49.3	27.5	1.7	0	0.5	False	False
254	2017-05-19	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	21	139	13.9	29.9	22	394	9.2	43.6	23.1	2.18	0	0.5	False	False
255	2017-05-20	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	23	140	11.2	34	24.2	407	8	51.8	20.2	2.75	0	0.5	False	False
256	2017-05-24	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	40	144	21.8	42.1	32	482	5.9	22.3	12.8	4.49	0	0.5	False	False
257	2017-05-25	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	46	145	23	38	30.4	503	4.7	21.3	11.8	4	0	0.5	False	False
258	2017-06-01	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	96	152	20.8	36.9	29.2	627	7.8	45.8	20.6	3.43	0	0.5	False	False
259	2017-06-02	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	92	153	18.1	38.2	29.6	645	9.8	54.4	24.9	3.45	0	0.5	False	False
260	2017-06-03	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	102	154	22.3	41.3	32.9	667	8.1	30.6	16.6	4.42	0	0.5	False	False
261	2017-06-04	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	111	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
262	2017-06-06	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	125	157	23.6	41.8	33.4	735	9.6	34	16.9	4.53	0	0.5	False	False
263	2017-06-08	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	141	159	19.5	40.5	31.5	777	7.2	42.7	14.8	4.22	0	0.5	False	False
264	2017-06-09	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	155	160	21.9	40.8	32.4	799	8.2	35.4	16	4.39	0	0.5	False	False
265	2017-06-10	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	164	161	19.9	39.6	30.4	818	5.4	32	16.2	3.93	0	0.5	False	False
266	2017-06-11	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	166	162	20.4	38.2	29.7	838	10.7	42	19.9	3.59	0	0.5	False	False
267	2017-06-14	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	182	165	14.4	39.7	27.9	886	2.6	42.6	12.6	3.74	0	0.5	False	False
268	2017-06-15	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	192	166	16	41.4	30.1	904	2.7	37.9	11.2	4.27	0	0.5	False	False
269	2017-06-16	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	201	167	16.6	42.5	31.8	924	3.2	38.5	11.3	4.63	0	0.5	False	False
270	2017-06-17	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	204	168	21.6	42.8	33.3	946	4.1	30.7	10.7	4.91	0	0.5	False	False
271	2017-06-19	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	227	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
272	2017-06-20	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	229	171	25.3	48	37.8	1023	5.5	30.1	12.6	6.21	0	0.5	False	False
273	2017-06-21	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	241	172	26.9	46.8	38.2	1050	8.1	31.9	15.9	6.01	0	0.5	False	False
274	2017-06-23	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	233	174	25.6	43.8	36	1100	10.7	48.9	23.7	4.89	0	0.5	False	False
275	2017-06-24	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	242	175	26.3	46.7	37.1	1127	6	36.4	17.2	5.65	0	0.5	False	False
276	2017-06-25	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	257	176	28.5	45.9	38.7	1154	8.4	42.3	16.2	6.03	0	0.5	False	False
277	2017-06-26	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	249	177	28.8	43.9	36.6	1180	9	38.7	21.7	5.02	0	0.5	False	False
278	2017-06-27	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	264	178	25.1	42.5	35.4	1204	6	30.2	13.6	5.24	0	0.5	False	False
279	2017-06-28	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	263	179	23	42.8	33.7	1227	8.6	40.6	21.6	4.41	0	0.5	False	False
280	2017-06-29	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	271	180	23.3	42.1	33.4	1250	9.2	41.6	20.1	4.45	0	0.5	False	False
281	2017-06-30	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	270	181	24	41	32.5	1272	4.5	26.8	13	4.51	0	0.5	False	False
282	2017-07-01	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	277	182	23.8	44.3	34.2	1296	3.1	27.1	11.4	5.14	0	0.5	False	False
283	2017-07-02	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	280	183	23.8	43	34.8	1320	9.3	33.7	14.3	5.01	0	0.5	False	False
284	2017-07-03	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	284	184	26.5	40.9	34.6	1343	17.9	54.1	30.1	4.05	0	0.5	False	False
285	2017-07-04	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	289	185	27.2	43.2	36.3	1369	9.9	44.1	21.3	5	0	0.5	False	False
286	2017-07-05	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	291	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
287	2017-07-06	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	299	187	28	44.2	36.9	1420	10.9	46.3	23.7	5.04	0	0.5	False	False
288	2017-07-08	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	305	189	29.1	44.7	37	1475	11.7	41.3	24.7	4.94	0	0.5	False	False
289	2017-07-11	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	312	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
290	2017-07-12	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	313	193	26.8	42.3	35.2	1573	17.8	57.2	32	4.13	0	0.5	False	False
291	2017-07-13	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	314	194	27.1	42.2	35.3	1597	16.3	62.6	33.5	4.07	0	0.5	False	False
292	2017-07-20	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	326	201	24.9	39.4	32.1	1756	25	75.7	47	2.76	0	3.8	False	False
293	2017-08-06	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	364	218	25.3	39.6	32.9	2134	13.6	50.6	29.9	3.74	0	34.79	True	False
294	2017-08-08	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	365	220	21.4	41.7	32.9	2178	10.5	58.9	25.5	4.09	0	34.79	True	False
295	2017-08-09	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	365	221	23.2	43.1	34.3	2202	10.7	53.7	25.2	4.45	0	34.79	True	False
296	2017-08-10	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	366	222	26.6	40.8	33.8	2225	18.4	67.9	34.6	3.56	0	34.79	True	False
297	2017-08-15	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	373	227	24.6	38.6	31.4	2334	10.3	58.4	31.3	3.37	0	50.79	False	True
298	2017-08-16	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	374	228	23	38.8	30.9	2355	9.7	49.2	25	3.64	0	50.79	False	True
299	2017-08-17	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	377	229	22.7	39.2	30.1	2376	9.6	44.9	25.6	3.39	0	50.79	False	True
300	2017-08-19	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	385	231	23.5	39.8	32.7	2418	13.6	61.1	28.3	3.81	0	50.79	False	True
301	2017-08-21	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	395	233	24.4	39.2	31.5	2462	13.4	71.9	35.1	3.3	0	50.79	False	True
302	2017-08-22	MAC Field Scanner Season 4 Range 48 Column 7	PI152733	401	234	24.3	41.2	32.8	2485	13.6	62	33.2	3.64	0	50.79	False	True
303	2017-06-04	MAC Field Scanner Season 4 Range 26 Column 15 W	PI511355	83	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
304	2017-06-14	MAC Field Scanner Season 4 Range 30 Column 15 W	PI651491	160	165	14.4	39.7	27.9	886	2.6	42.6	12.6	3.74	0	0.5	False	False
305	2017-07-11	MAC Field Scanner Season 4 Range 30 Column 15 W	PI651491	265	192	26.9	39.5	32.8	1548	22.5	63.2	40.5	3.16	0	0.5	False	False
306	2017-05-29	MAC Field Scanner Season 4 Range 3 Column 12 W	PI152771	57	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
307	2017-05-29	MAC Field Scanner Season 4 Range 3 Column 13 W	PI569427	48	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
308	2017-05-29	MAC Field Scanner Season 4 Range 3 Column 13 E	PI569427	43	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
309	2017-05-29	MAC Field Scanner Season 4 Range 4 Column 15 E	PI563355	58	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
310	2017-05-29	MAC Field Scanner Season 4 Range 5 Column 13 E	PI563021	54	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
311	2017-06-19	MAC Field Scanner Season 4 Range 5 Column 13 E	PI563021	164	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
312	2017-05-29	MAC Field Scanner Season 4 Range 5 Column 14 E	PI653617	80	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
313	2017-06-04	MAC Field Scanner Season 4 Range 5 Column 14 E	PI653617	133	155	23.3	41.2	33.7	690	8.8	26.4	14.9	4.69	0	0.5	False	False
314	2017-06-19	MAC Field Scanner Season 4 Range 5 Column 14 E	PI653617	250	170	26.1	47.5	36.9	996	5.8	27.4	11.5	5.93	0	0.5	False	False
315	2017-07-05	MAC Field Scanner Season 4 Range 3 Column 14	PI337680	152	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
316	2017-07-05	MAC Field Scanner Season 4 Range 9 Column 12	PI257600	280	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
317	2017-07-05	MAC Field Scanner Season 4 Range 9 Column 13	PI276837	274	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
318	2017-07-05	MAC Field Scanner Season 4 Range 10 Column 12	PI329501	163	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
319	2017-07-05	MAC Field Scanner Season 4 Range 11 Column 15	PI535796	223	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
320	2017-07-05	MAC Field Scanner Season 4 Range 13 Column 12	PI514456	187	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
321	2017-07-05	MAC Field Scanner Season 4 Range 13 Column 13	PI563032	220	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
322	2017-07-05	MAC Field Scanner Season 4 Range 15 Column 12	PI154944	257	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
323	2017-07-05	MAC Field Scanner Season 4 Range 21 Column 12	PI329511	243	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
324	2017-07-05	MAC Field Scanner Season 4 Range 23 Column 13	PI651495	278	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
325	2017-07-05	MAC Field Scanner Season 4 Range 24 Column 12	PI197542	172	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
326	2017-07-05	MAC Field Scanner Season 4 Range 24 Column 13	PI329614	144	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
327	2017-07-05	MAC Field Scanner Season 4 Range 26 Column 13	PI453696	217	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
328	2017-07-05	MAC Field Scanner Season 4 Range 26 Column 15	PI511355	267	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
329	2017-07-05	MAC Field Scanner Season 4 Range 31 Column 14	PI179749	192	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
330	2017-07-05	MAC Field Scanner Season 4 Range 36 Column 13	PI563350	200	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
331	2017-07-05	MAC Field Scanner Season 4 Range 40 Column 15	PI569457	162	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
332	2017-07-05	MAC Field Scanner Season 4 Range 42 Column 12	PI155516	242	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
333	2017-07-05	MAC Field Scanner Season 4 Range 46 Column 15	PI533902	108	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
334	2017-07-05	MAC Field Scanner Season 4 Range 49 Column 13	PI569886	260	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
335	2017-07-05	MAC Field Scanner Season 4 Range 49 Column 14	PI569458	185	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
336	2017-07-05	MAC Field Scanner Season 4 Range 49 Column 15	PI452542	274	186	27.3	43.6	36.9	1394	10.1	39.5	20.5	5.24	0	0.5	False	False
337	2017-05-29	MAC Field Scanner Season 4 Range 6 Column 12 W	PI329517	39	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
338	2017-05-29	MAC Field Scanner Season 4 Range 6 Column 15 W	PI152733	71	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
339	2017-05-29	MAC Field Scanner Season 4 Range 7 Column 12 W	PI521290	46	149	15.4	39.5	29.4	572	5.2	48.9	14.4	3.91	0	0.5	False	False
